Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary
2020-05-05 00:00:00 UTC,Wendy's Locations Run Out Of Beef As COVID-19 Forces Meatpacking Plant Closures,MCD,https://www.benzinga.com/news/20/05/15963287/wendys-locations-run-out-of-beef-as-covid-19-forces-meatpacking-plant-closures,Shivdeep Dhaliwal,,,,,,
2020-05-05 00:00:00 UTC,What To Make Of McDonald's Social Distancing-Themed Concept,MCD,https://www.benzinga.com/general/restaurants/20/05/15958016/what-to-make-of-mcdonalds-social-distancing-themed-concept,Jayson Derrick,,,,,,
2020-05-04 00:00:00 UTC,"JP Morgan Maintains Overweight on McDonald's, Raises Price Target to $172",MCD,https://www.benzinga.com/news/20/05/15944418/jp-morgan-maintains-overweight-on-mcdonalds-raises-price-target-to-172,Vick Meyer,,,,,,
2020-05-02 00:00:00 UTC,"Barron's Picks And Pans: Berkshire Hathaway, Carvana, Madison Square Garden And More",MCD,https://www.benzinga.com/media/20/05/15940535/barrons-picks-and-pans-berkshire-hathaway-carvana-madison-square-garden-and-more,Nelson Hem,,,,,,
2020-05-01 00:00:00 UTC,"SunTrust Robinson Humphrey Maintains Buy on McDonald's, Raises Price Target to $195",MCD,https://www.benzinga.com/news/20/05/15936018/suntrust-robinson-humphrey-maintains-buy-on-mcdonalds-raises-price-target-to-195,Benzinga_Newsdesk,,,,,,
2020-05-01 00:00:00 UTC,McDonald's Option Alert: Jun 19 $200 Calls at the Ask: 1150 @ $2.351 vs 3891 OI; Ref=$183.185,MCD,https://www.benzinga.com/markets/options/20/05/15934220/mcdonalds-option-alert-jun-19-200-calls-at-the-ask-1150-2-351-vs-3891-oi-ref-183-185,Charles Gross,,,,,,
2020-05-01 00:00:00 UTC,"Wells Fargo Maintains Overweight on McDonald's, Lowers Price Target to $209",MCD,https://www.benzinga.com/news/20/05/15934024/wells-fargo-maintains-overweight-on-mcdonalds-lowers-price-target-to-209,vishwanath@benzinga.com,,,,,,
2020-05-01 00:00:00 UTC,McDonald's To Open 15 Restaurants With Delivery Only In The UK On May 13,MCD,https://www.benzinga.com/news/20/05/15933031/mcdonalds-to-open-15-restaurants-with-delivery-only-in-the-uk-on-may-13,Benzinga Newsdesk,,,,,,
2020-05-01 00:00:00 UTC,"Stifel Maintains Hold on McDonald's, Lowers Price Target to $175",MCD,https://www.benzinga.com/news/20/05/15932768/stifel-maintains-hold-on-mcdonalds-lowers-price-target-to-175,Benzinga_Newsdesk,,,,,,
2020-05-01 00:00:00 UTC,"Stephens & Co. Maintains Overweight on McDonald's, Raises Price Target to $210",MCD,https://www.benzinga.com/news/20/05/15932532/stephens-co-maintains-overweight-on-mcdonalds-raises-price-target-to-210,Benzinga_Newsdesk,,,,,,
2020-05-01 00:00:00 UTC,"Morgan Stanley Maintains Overweight on McDonald's, Raises Price Target to $189",MCD,https://www.benzinga.com/news/20/05/15932502/morgan-stanley-maintains-overweight-on-mcdonalds-raises-price-target-to-189,vishwanath@benzinga.com,,,,,,
2020-05-01 00:00:00 UTC,10 Biggest Price Target Changes For Friday,MCD,https://www.benzinga.com/analyst-ratings/price-target/20/05/15932476/10-biggest-price-target-changes-for-friday,Lisa Levin,,,,,,
2020-05-01 00:00:00 UTC,"B of A Securities Reiterates Buy on McDonald's, Raises Price Target to $205",MCD,https://www.benzinga.com/news/20/05/15932446/b-of-a-securities-reiterates-buy-on-mcdonalds-raises-price-target-to-205,Benzinga_Newsdesk,,,,,,
2020-04-30 00:00:00 UTC,"McDonald's CEO Talks Recovery, Breakfast, Food Shortages And More",MCD,https://www.benzinga.com/news/earnings/20/04/15923924/mcdonalds-ceo-talks-recovery-breakfast-food-shortages-and-more,Jayson Derrick,,,,,,
2020-04-30 00:00:00 UTC,"Apple And Amazon Up To Bat this Afternoon As Investors Ponder Microsoft, Facebook Results",MCD,https://www.benzinga.com/news/earnings/20/04/15921244/apple-and-amazon-up-to-bat-this-afternoon-as-investors-ponder-microsoft-facebook-results,JJ Kinahan,,,,,,
2020-04-30 00:00:00 UTC,"From McDonald's Earnings Conference Call: Sees Q2 'Rougher' In Terms Of Cash Flow, Sees Cash Flow Turn Around Into Positive Territory In Q3",MCD,https://www.benzinga.com/news/20/04/15920805/from-mcdonalds-earnings-conference-call-sees-q2-rougher-in-terms-of-cash-flow-sees-cash-flow-turn-ar,Benzinga Newsdesk,,,,,,
2020-04-30 00:00:00 UTC,"From McDonald's Earnings Conference Call: In Second Half Of Mar., Comps Were Down About 70%",MCD,https://www.benzinga.com/news/20/04/15920013/from-mcdonalds-earnings-conference-call-in-second-half-of-mar-comps-were-down-about-70,Benzinga Newsdesk,,,,,,
2020-04-30 00:00:00 UTC,McDonald's Q1 Same-Store Sales Down 3.4%,MCD,https://www.benzinga.com/news/20/04/15918340/mcdonalds-q1-same-store-sales-down-3-4,Benzinga Newsdesk,,,,,,
2020-04-30 00:00:00 UTC,"McDonald's Q1 EPS $1.470 Misses $1.570 Estimate, Sales $4.714B Beat $4.650B Estimate",MCD,https://www.benzinga.com/news/earnings/20/04/15918335/mcdonalds-q1-eps-1-470-misses-1-570-estimate-sales-4-714b-beat-4-650b-estimate,Benzinga Newsdesk,,,,,,
2020-04-30 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Edge Higher Ahead Of Apple Earnings,MCD,https://www.benzinga.com/news/earnings/20/04/15917368/a-peek-into-the-markets-us-stock-futures-edge-higher-ahead-of-apple-earnings,Lisa Levin,,,,,,
2020-04-30 00:00:00 UTC,"10 Stocks To Watch For April 30, 2020",MCD,https://www.benzinga.com/news/earnings/20/04/15917114/10-stocks-to-watch-for-april-30-2020,Lisa Levin,,,,,,
2020-04-30 00:00:00 UTC,"Earnings Scheduled For April 30, 2020",MCD,https://www.benzinga.com/news/earnings/20/04/15917008/earnings-scheduled-for-april-30-2020,Lisa Levin,,,,,,
2020-04-29 00:00:00 UTC,Today Pickup: Canadian Freight Recovers Off Lows,MCD,https://www.benzinga.com/news/earnings/20/04/15911349/today-pickup-canadian-freight-recovers-off-lows,FreightWaves,,,,,,
2020-04-27 00:00:00 UTC,3 Sector ETFs For This Week's Earnings Parade,MCD,https://www.benzinga.com/news/earnings/20/04/15881281/3-sector-etfs-for-this-weeks-earnings-parade,ETF Professor,,,,,,
2020-04-27 00:00:00 UTC,"Beyond Meat's Share Price Fails To Reflect Risk, Analyst Says In Downgrade",MCD,https://www.benzinga.com/analyst-ratings/analyst-color/20/04/15886741/beyond-meats-share-price-fails-to-reflect-risk-analyst-says-in-downgrade,Jayson Derrick,,,,,,
2020-04-27 00:00:00 UTC,"Shares of several restaurant companies are trading higher. Strength potentially in anticipation of Georgia's reopening of businesses, including restaurants.",MCD,https://www.benzinga.com/wiim/20/04/15886507/shares-of-several-restaurant-companies-are-trading-higher-strength-potentially-in-anticipation-of-ge,Benzinga Newsdesk,,,,,,
2020-04-25 00:00:00 UTC,"Barron's Picks And Pans: Albertsons, Carnival, Harley-Davidson And More",MCD,https://www.benzinga.com/media/20/04/15880461/barrons-picks-and-pans-albertsons-carnival-harley-davidson-and-more,Nelson Hem,,,,,,
2020-04-24 00:00:00 UTC,"McDonald's, Starbucks, Subway Part Of China's Central Digital Currency Pilot: Report",MCD,https://www.benzinga.com/markets/cryptocurrency/20/04/15872323/mcdonalds-starbucks-subway-part-of-chinas-central-digital-currency-pilot-report,Neer Varshney,,,,,,
2020-04-22 00:00:00 UTC,"Shares of several companies in the restaurant and fast food space are trading higher, potentially following a strong Q1 report from Chipotle and upbeat Q2 guidance from Aramark.",MCD,https://www.benzinga.com/wiim/20/04/15857745/shares-of-several-companies-in-the-restaurant-and-fast-food-space-are-trading-higher-potentially-fol,Benzinga Newsdesk,,,,,,
2020-04-22 00:00:00 UTC,McDonald's shares are trading higher after Jefferies maintained its Buy rating on the stock and raised its price target from $175 to $208 per share.,MCD,https://www.benzinga.com/wiim/20/04/15857199/mcdonalds-shares-are-trading-higher-after-jefferies-maintained-its-buy-rating-on-the-stock-and-raise,Benzinga Newsdesk,,,,,,
2020-04-22 00:00:00 UTC,"Jefferies Maintains Buy on McDonald's, Raises Price Target to $208",MCD,https://www.benzinga.com/news/20/04/15856874/jefferies-maintains-buy-on-mcdonalds-raises-price-target-to-208,Vick Meyer,,,,,,
2020-04-20 00:00:00 UTC,Stephens analyst James Rutherford raises price target for McDonald's Corp. (NYSE: MCD) from $165 to $200,MCD,https://www.benzinga.com/analyst-ratings/20/04/15840667/stephens-analyst-james-rutherford-raises-price-target-for-mcdonalds-corp-nyse-mcd-from-165-to-200,Vick Meyer,,,,,,
2020-04-17 00:00:00 UTC,Shares of several restaurant companies are trading higher amid optimistic coronavirus outlook following positive drug data from Gilead. This has raised hopes of a sooner return to spending and economic activity.,MCD,https://www.benzinga.com/wiim/20/04/15830274/shares-of-several-restaurant-companies-are-trading-higher-amid-optimistic-coronavirus-outlook-follow,Benzinga Newsdesk,,,,,,
2020-04-16 00:00:00 UTC,S&P 500 Futures Up 3.2% After Hours; Many Other Stocks Moving Higher With Futures; Investors Reacting Favorably To White Phase Guidelines On Reopening Economy,MCD,https://www.benzinga.com/news/20/04/15824869/s-p-500-futures-up-3-2-after-hours-many-other-stocks-moving-higher-with-futures-investors-reacting-f,Benzinga Newsdesk,,,,,,
2020-04-16 00:00:00 UTC,"Morgan Stanley Misses On EPS, But Shows Strong Trading Results For Q1 As Banks Wrap Up",MCD,https://www.benzinga.com/news/earnings/20/04/15819740/morgan-stanley-misses-on-eps-but-shows-strong-trading-results-for-q1-as-banks-wrap-up,JJ Kinahan,,,,,,
2020-04-15 00:00:00 UTC,Every Member Of Trump's 'Great American Economic Revival' Industry Groups,MCD,https://www.benzinga.com/news/20/04/15808727/every-member-of-trumps-great-american-economic-revival-industry-groups,Tanzeel Akhtar,,,,,,
2020-04-15 00:00:00 UTC,McDonald's Shares Unaffected Wed. Following Business Insider Article From Tues. Evening 'McDonald's employees claim they were forced to continue to work and were kept in the dark when a coworker caught COVID-19',MCD,https://www.benzinga.com/news/20/04/15808470/mcdonalds-shares-unaffected-wed-following-business-insider-article-from-tues-evening-mcdonalds-emplo,Benzinga Newsdesk,,,,,,
2020-04-14 00:00:00 UTC,"McDonald's Shares Fall Amid Report Franchisees Have Asked Co. To Provide Assistance To Workers, Looking For Rent Assistance",MCD,https://www.benzinga.com/news/20/04/15801092/mcdonalds-shares-fall-amid-report-franchisees-have-asked-co-to-provide-assistance-to-workers-looking,Benzinga Newsdesk,,,,,,
2020-04-14 00:00:00 UTC,McDonald's Accused Of Widespread Workplace Sexual Harassment In $500M Lawsuit,MCD,https://www.benzinga.com/news/20/04/15799651/mcdonalds-accused-of-widespread-workplace-sexual-harassment-in-500m-lawsuit,Jayson Derrick,,,,,,
2020-04-14 00:00:00 UTC,"MKM Partners Maintains Buy on McDonald's, Lowers Price Target to $210",MCD,https://www.benzinga.com/news/20/04/15796353/mkm-partners-maintains-buy-on-mcdonalds-lowers-price-target-to-210,Vick Meyer,,,,,,
2020-04-13 00:00:00 UTC,"Shares of several restaurant, fast food and dining companies are trading lower amid continued uncertainty around demand caused by the coronavirus which has significantly decreased consumer spending.",MCD,https://www.benzinga.com/wiim/20/04/15789475/shares-of-several-restaurant-fast-food-and-dining-companies-are-trading-lower-amid-continued-uncerta,Benzinga Newsdesk,,,,,,
2020-04-09 00:00:00 UTC,"Wendy's Charts Could Hint At McDonald's Future, Technician Says",MCD,https://www.benzinga.com/trading-ideas/technicals/20/04/15777570/wendys-charts-could-hint-at-mcdonalds-future-says-mkms-jc-ohara,Jayson Derrick,,,,,,
2020-04-09 00:00:00 UTC,"Shares of several restaurant, fast food and dining companies are trading higher amid positive market sentiment on speculation some coronavirus hotspots could soon level off. A sooner recovery could mean a sooner reopening of restaurants.",MCD,https://www.benzinga.com/wiim/20/04/15777764/shares-of-several-restaurant-fast-food-and-dining-companies-are-trading-higher-amid-positive-market,Benzinga Newsdesk,,,,,,
2020-04-09 00:00:00 UTC,"UBS Maintains Neutral on McDonald's, Lowers Price Target to $191",MCD,https://www.benzinga.com/news/20/04/15777071/ubs-maintains-neutral-on-mcdonalds-lowers-price-target-to-191,Vick Meyer,,,,,,
2020-04-09 00:00:00 UTC,"Wells Fargo Maintains Overweight on McDonald's, Lowers Price Target to $213",MCD,https://www.benzinga.com/news/20/04/15776560/wells-fargo-maintains-overweight-on-mcdonalds-lowers-price-target-to-213,Benzinga_Newsdesk,,,,,,
2020-04-09 00:00:00 UTC,"BTIG Maintains Buy on McDonald's, Lowers Price Target to $220",MCD,https://www.benzinga.com/news/20/04/15775090/btig-maintains-buy-on-mcdonalds-lowers-price-target-to-220,Benzinga_Newsdesk,,,,,,
2020-04-09 00:00:00 UTC,"Morgan Stanley Maintains Overweight on McDonald's, Lowers Price Target to $183",MCD,https://www.benzinga.com/news/20/04/15774689/morgan-stanley-maintains-overweight-on-mcdonalds-lowers-price-target-to-183,Vick Meyer,,,,,,
2020-04-08 00:00:00 UTC,McDonald's Withdraws Guidance After Significant Sales Decline In March,MCD,https://www.benzinga.com/news/20/04/15768565/mcdonalds-withdraws-guidance-after-significant-sales-decline-in-march,Jayson Derrick,,,,,,
2020-04-08 00:00:00 UTC,"McDonald's Withdraws FY20, Long-Term Guidance",MCD,https://www.benzinga.com/news/20/04/15766464/mcdonalds-withdraws-fy20-long-term-guidance,Benzinga Newsdesk,,,,,,
2020-04-08 00:00:00 UTC,"UPDATE: McDonald's Jan., Feb. Comps Up 7.2% Year Over Year, Mar. Comps Down 22.2%",MCD,https://www.benzinga.com/news/20/04/15766461/update-mcdonalds-jan-feb-comps-up-7-2-year-over-year-mar-comps-down-22-2,Benzinga Newsdesk,,,,,,
2020-04-08 00:00:00 UTC,"McDonald's Suspends Buyback, Increases Cash Position By Raising Of $6.5B In Debt Markets During Q1",MCD,https://www.benzinga.com/news/20/04/15766452/mcdonalds-suspends-buyback-increases-cash-position-by-raising-of-6-5b-in-debt-markets-during-q1,Benzinga Newsdesk,,,,,,
2020-04-08 00:00:00 UTC,"McDonald's Says Saw Strong Global Comps In Jan., Feb., Saw 'Significant Decline' In Results Starting Mid Mar.",MCD,https://www.benzinga.com/news/20/04/15766445/mcdonalds-says-saw-strong-global-comps-in-jan-feb-saw-significant-decline-in-results-starting-mid-ma,Benzinga Newsdesk,,,,,,
2020-04-08 00:00:00 UTC,"McDonald's Says Has Not Seen Breaks In Supply For Any Food, Packaging, Toys Or Equipment",MCD,https://www.benzinga.com/news/20/04/15766438/mcdonalds-says-has-not-seen-breaks-in-supply-for-any-food-packaging-toys-or-equipment,Benzinga Newsdesk,,,,,,
2020-04-08 00:00:00 UTC,"McDonald's Offers Update Amid Coronavirus Outbreak, Says Coronavirus 'Significantly Disrupted' Business, Notes 75% Of Restaurants Operational, Have Been Adapted For Drive-Thru, Delivery, Take Away",MCD,https://www.benzinga.com/news/20/04/15766321/mcdonalds-offers-update-amid-coronavirus-outbreak-says-coronavirus-significantly-disrupted-business,Benzinga Newsdesk,,,,,,
2020-04-07 00:00:00 UTC,"Stephanie Link Likes Wells Fargo, Coca-Cola, Raytheon And Chevron",MCD,https://www.benzinga.com/media/20/04/15759840/stephanie-link-likes-wells-fargo-coca-cola-raytheon-and-chevron,Craig Jones,,,,,,
2020-04-07 00:00:00 UTC,Here's How Long It Took Facebook To Reach A $100B Market Cap,MCD,https://www.benzinga.com/general/education/20/04/15758864/heres-how-long-it-took-facebook-to-reach-a-100b-market-cap,Elizabeth Balboa,,,,,,
2020-04-07 00:00:00 UTC,"Piper Sandler Maintains Neutral on McDonald's, Lowers Price Target to $170",MCD,https://www.benzinga.com/news/20/04/15757123/piper-sandler-maintains-neutral-on-mcdonalds-lowers-price-target-to-170,Benzinga_Newsdesk,,,,,,
2020-04-03 00:00:00 UTC,"Shares of several restaurant companies are trading lower amid overall market weakness. Restaurants have been negatively impacted amid lockdown measures to curb the spread of the coronavirus, though delivery and drive-thru names have remained open.",MCD,https://www.benzinga.com/wiim/20/04/15742274/shares-of-several-restaurant-companies-are-trading-lower-amid-overall-market-weakness-restaurants-ha,Benzinga Newsdesk,,,,,,
2020-04-01 00:00:00 UTC,"McDonald's, Chipotle, Other Brands See Opportunity In Esports As Coronavirus Keeps Fans Indoors",MCD,https://www.benzinga.com/news/20/04/15719796/mcdonalds-chipotle-other-brands-see-opportunity-in-esports-as-coronavirus-keeps-fans-indoors,Crystal Mills,,,,,,
2020-04-01 00:00:00 UTC,Shares of several retail companies are trading lower amid market weakness as macro concerns continue to grow as a result of the coronavirus pandemic.,MCD,https://www.benzinga.com/wiim/20/04/15716973/shares-of-several-retail-companies-are-trading-lower-amid-market-weakness-as-macro-concerns-continue,Benzinga Newsdesk,,,,,,
2020-04-01 00:00:00 UTC,"SunTrust Robinson Humphrey Maintains Buy on McDonald's, Lowers Price Target to $189",MCD,https://www.benzinga.com/news/20/04/15716617/suntrust-robinson-humphrey-maintains-buy-on-mcdonalds-lowers-price-target-to-189,Vick Meyer,,,,,,
2020-03-30 00:00:00 UTC,"Shares of several fast food companies are trading higher. The coronavirus pandemic has led to restaurant closings, which has potentially raised consumer interest in food companies with delivery and drive-thru options.",MCD,https://www.benzinga.com/wiim/20/03/15697405/shares-of-several-fast-food-companies-are-trading-higher-the-coronavirus-pandemic-has-led-to-restaur,Benzinga Newsdesk,,,,,,
2020-03-27 00:00:00 UTC,10 Biggest Price Target Changes For Friday,MCD,https://www.benzinga.com/analyst-ratings/price-target/20/03/15681818/10-biggest-price-target-changes-for-friday,Lisa Levin,,,,,,
2020-03-27 00:00:00 UTC,"KeyBanc Maintains Overweight on McDonald's, Lowers Price Target to $200",MCD,https://www.benzinga.com/news/20/03/15680284/keybanc-maintains-overweight-on-mcdonalds-lowers-price-target-to-200,Vick Meyer,,,,,,
2020-03-26 00:00:00 UTC,"Companies Suspend Dividends, Buybacks As Pandemic Weakens Market",MCD,https://www.benzinga.com/news/20/03/15675283/companies-suspend-dividends-buybacks-as-pandemic-weakens-market,Shanthi Rexaline,,,,,,
2020-03-26 00:00:00 UTC,Shares of several fast food companies are trading higher. Recent restaurant closings have potentially raised consumer demand for food chains with drive-thru and delivery options. NOTE: Broader market is higher today on Senate passage of a stimulus bill.,MCD,https://www.benzinga.com/wiim/20/03/15676546/shares-of-several-fast-food-companies-are-trading-higher-recent-restaurant-closings-have-potentially,Benzinga Newsdesk,,,,,,
2020-03-26 00:00:00 UTC,"McDonald's On March 25, Borrowed Full $1B Committed Amount Available Under The 364-day Revolving Credit Agreement Dated As Of March 25, 2020",MCD,https://www.benzinga.com/news/20/03/15675229/mcdonalds-on-march-25-borrowed-full-1b-committed-amount-available-under-the-364-day-revolving-credit,Benzinga Newsdesk,,,,,,
2020-03-25 00:00:00 UTC,Today's Pickup: Distillery Helps Truckers Stay Safe As It Drops Moonshine For Hand Sanitizer,MCD,https://www.benzinga.com/news/20/03/15664744/todays-pickup-distillery-helps-truckers-stay-safe-as-it-drops-moonshine-for-hand-sanitizer,FreightWaves,,,,,,
2020-03-25 00:00:00 UTC,"McDonald's Says From Mar. 6 Through Apr. 24, Delivery Through Both Uber Eats And Doordash Is Offering $0 Delivery Fee With Orders Of $15 Minimum Basket Size",MCD,https://www.benzinga.com/news/20/03/15664855/mcdonalds-says-from-mar-6-through-apr-24-delivery-through-both-uber-eats-and-doordash-is-offering-0,Benzinga Newsdesk,,,,,,
2020-03-25 00:00:00 UTC,"Morgan Stanley Maintains Overweight on McDonald's, Lowers Price Target to $191",MCD,https://www.benzinga.com/news/20/03/15662657/morgan-stanley-maintains-overweight-on-mcdonalds-lowers-price-target-to-191,Benzinga_Newsdesk,,,,,,
2020-03-25 00:00:00 UTC,Stephens & Co. Upgrades McDonald's to Overweight,MCD,https://www.benzinga.com/news/20/03/15660591/stephens-co-upgrades-mcdonalds-to-overweight,Vick Meyer,,,,,,
2020-03-25 00:00:00 UTC,Stephens Upgrades McDonald's From Equal Weight To Overweight,MCD,https://www.benzinga.com/analyst-ratings/20/03/15659246/stephens-upgrades-mcdonalds-from-equal-weight-to-overweight,Benzinga Newsdesk,,,,,,
2020-03-24 00:00:00 UTC,"Shares of several fast food companies are trading higher amid market strength. The coronavirus outbreak has led to several dine-in restaurants closing or limiting capacity, which could be a potential positive catalyst for delivery or drive through chains.",MCD,https://www.benzinga.com/wiim/20/03/15654496/shares-of-several-fast-food-companies-are-trading-higher-amid-market-strength-the-coronavirus-outbre,Benzinga Newsdesk,,,,,,
2020-03-24 00:00:00 UTC,Shares of several consumer goods companies are trading higher amid market strength on hopes of a US economic stimulus agreement. The sector has been volatile recently amid consumer demand for household staples and cleaning products.,MCD,https://www.benzinga.com/wiim/20/03/15650707/shares-of-several-consumer-goods-companies-are-trading-higher-amid-market-strength-on-hopes-of-a-us,Benzinga Newsdesk,,,,,,
2020-03-23 00:00:00 UTC,"McDonald's Halts Drive Thrus, Take Out In UK, Ireland",MCD,https://www.benzinga.com/news/20/03/15637128/mcdonalds-halts-drive-thrus-take-out-in-uk-ireland,Benzinga Newsdesk,,,,,,
2020-03-23 00:00:00 UTC,"Deutsche Bank Maintains Hold on McDonald's, Lowers Price Target to $171",MCD,https://www.benzinga.com/news/20/03/15634175/deutsche-bank-maintains-hold-on-mcdonalds-lowers-price-target-to-171,Vick Meyer,,,,,,
